SIMULATION 7: 100 xApps, 150 Parameters, 25 KPIs

XAPP-PARAMETER CONTROL RANGES
xapp,parameter,range_min,range_max
x18,21,18,15,15,26,18,13,17,17,19,-1,17,20,20,18,21,20,22,21,12,12,21,11,17,22,17,13,12,16,16,12,17,15,16,24,11,15,12,9,20,18,16,14,21,14,18,21,23,15,17,25,25,21,22,20,23,21,18,13,20,15,16,15,19,6,20,22,13,13,20,19,18,15,21,15,18,13,14,21,10,14,15,16,11,12,25,22,21,14,22,9,22,23,11,17,15,15,18,11,20
x19,16,14,16,16,18,12,10,10,16,14,17,-1,15,22,13,16,19,14,17,11,8,17,7,12,17,15,14,8,12,12,12,10,12,13,18,12,12,12,13,21,18,16,13,13,9,12,17,15,11,16,14,16,17,18,10,14,15,16,13,13,18,14,13,17,9,18,16,13,13,18,13,17,13,19,12,19,12,11,13,7,12,13,8,12,12,19,18,10,10,19,8,14,18,10,12,12,13,15,12,16
x2,16,20,13,16,25,17,15,9,18,20,20,15,-1,21,20,21,20,17,21,17,9,21,14,12,23,11,11,16,17,16,10,13,14,16,23,15,16,13,12,22,18,20,14,18,17,17,21,19,10,21,20,23,18,22,20,18,20,16,10,21,20,11,16,19,9,17,21,19,17,21,17,25,19,18,13,25,14,20,13,11,14,16,11,18,13,23,22,23,15,19,11,22,21,13,17,17,14,19,12,18
x20,18,19,20,17,25,17,13,13,17,18,20,22,21,-1,19,25,22,19,24,13,12,20,13,12,24,13,13,12,18,14,15,11,12,13,21,13,16,13,13,20,17,15,13,17,15,16,24,22,12,21,21,26,24,22,19,18,22,18,17,20,22,14,19,18,11,18,21,15,17,18,17,17,16,21,14,23,15,17,16,9,16,16,11,18,11,22,23,21,10,20,13,20,21,13,14,13,18,16,11,22
x21,22,20,10,14,24,16,12,11,14,15,18,13,20,19,-1,20,17,19,18,17,8,22,9,17,21,16,11,16,11,10,12,18,16,15,24,12,19,11,11,21,18,16,15,20,16,17,24,21,14,19,21,22,22,22,18,22,21,19,14,19,19,16,14,21,9,22,21,10,15,16,17,17,17,21,17,26,13,19,18,9,15,18,11,16,10,23,21,22,12,20,11,22,19,14,23,14,16,21,12,21
x22,20,18,16,18,25,18,13,14,17,19,21,16,21,25,20,-1,21,18,22,15,12,24,12,14,24,13,9,12,19,18,14,17,15,17,20,12,19,16,13,21,20,18,13,22,13,18,23,25,12,23,23,22,25,25,24,17,21,20,17,18,17,17,15,19,7,18,25,15,14,21,19,17,21,23,14,22,16,20,19,13,12,19,16,15,11,22,21,25,11,20,11,21,23,12,18,13,18,18,11,20
x23,17,14,16,15,22,15,12,12,16,13,20,19,20,22,17,21,-1,19,19,15,9,18,8,15,18,13,16,11,17,13,8,12,15,15,19,11,15,14,8,19,16,17,12,16,13,18,15,17,12,19,23,21,18,24,19,19,18,17,16,18,17,13,16,17,9,18,22,15,12,20,18,18,16,21,14,19,11,13,15,12,15,15,13,15,13,20,16,20,9,22,13,21,20,9,17,12,15,16,12,21
x24,18,16,12,15,18,16,10,11,15,11,22,14,17,19,19,18,19,-1,16,12,7,19,9,14,17,10,11,11,11,11,12,19,14,13,22,11,17,12,6,18,18,13,11,20,8,18,18,20,15,16,22,22,16,23,17,18,19,15,11,20,16,15,11,16,8,16,21,15,11,15,14,15,14,18,11,19,11,11,16,10,14,18,13,12,9,22,18,17,10,18,9,17,17,8,19,11,13,15,15,18
x25,23,16,23,19,25,19,17,12,18,17,21,17,21,24,18,22,19,16,-1,15,13,22,12,16,26,15,11,14,19,14,17,17,11,15,19,17,16,17,15,22,20,24,13,19,15,17,28,20,16,16,22,23,26,28,20,20,21,20,16,23,21,17,22,23,11,23,24,19,16,19,14,22,20,18,12,20,18,22,14,16,14,18,17,22,13,20,21,20,13,23,17,24,18,15,18,19,19,14,14,26
x26,15,15,8,10,15,11,12,8,15,11,12,11,17,13,17,15,15,12,15,-1,7,15,7,11,15,10,8,8,10,11,7,10,9,11,14,10,13,8,10,13,13,13,13,18,11,19,17,14,10,16,16,17,15,19,11,15,12,16,14,15,14,13,10,15,11,14,16,13,11,13,16,20,12,16,10,19,11,18,9,8,13,14,11,14,9,17,17,17,13,18,12,18,17,9,13,9,9,16,8,14
x27,13,4,7,10,13,7,5,7,9,11,12,8,9,12,8,12,9,7,13,7,-1,10,5,8,10,9,3,6,6,12,5,6,5,6,10,6,6,8,5,10,11,7,7,9,9,14,11,11,7,9,14,9,14,13,11,9,10,9,9,9,8,8,12,9,3,9,13,8,5,10,8,10,6,13,5,12,6,8,8,6,6,8,5,9,5,15,13,10,4,10,4,11,11,10,9,9,9,9,6,11
x28,20,17,17,15,23,17,15,9,15,16,21,17,21,20,22,24,18,19,22,15,10,-1,14,14,20,18,14,13,16,14,11,17,17,17,25,13,19,15,14,22,19,20,15,22,11,19,25,19,17,22,20,21,26,20,22,18,20,18,15,21,24,14,15,22,10,21,26,12,12,17,18,18,19,18,10,25,15,16,14,12,13,19,13,20,10,24,20,23,16,20,10,21,19,15,23,15,18,17,16,21
x29,10,10,7,13,12,13,10,3,13,10,11,7,14,13,9,12,8,9,12,7,5,14,-1,4,13,8,5,8,12,6,7,7,7,12,12,7,9,3,8,11,6,9,8,10,8,10,12,10,10,11,11,13,11,13,9,10,9,9,7,12,11,8,8,13,6,10,10,7,8,8,10,11,12,9,4,15,7,10,6,6,8,11,5,10,4,11,11,13,7,10,8,8,9,9,8,12,12,9,8,10
x3,19,11,11,10,14,16,9,11,13,13,17,12,12,12,17,14,15,14,16,11,8,14,4,-1,16,11,12,5,8,13,10,15,11,10,17,8,14,7,9,15,12,16,13,17,11,11,15,18,12,10,18,17,12,18,15,15,13,14,16,17,8,11,11,14,4,19,12,9,11,14,11,14,15,15,11,15,11,14,14,10,9,12,12,13,11,17,17,14,10,20,10,17,14,11,14,12,14,12,13,17
x30,23,21,19,16,24,21,17,13,21,18,22,17,23,24,21,24,18,17,26,15,10,20,13,16,-1,12,14,13,17,15,15,19,15,15,20,15,16,14,18,20,15,21,18,21,19,19,28,25,11,21,22,23,23,25,21,20,21,14,18,22,17,15,18,21,6,19,25,22,17,19,18,23,20,23,13,25,15,21,17,13,16,17,14,19,12,24,23,21,11,20,13,22,26,15,17,16,18,16,12,19
x31,14,12,11,12,16,13,8,8,12,11,17,15,11,13,16,13,13,10,15,10,9,18,8,11,12,-1,8,7,8,8,11,8,8,14,18,6,11,7,8,16,13,10,9,14,9,16,15,12,12,10,18,15,14,13,14,16,13,14,11,11,17,13,11,15,7,15,16,5,8,15,11,14,9,13,12,15,9,10,12,9,11,12,7,12,10,16,14,15,11,15,6,12,12,9,13,11,13,14,10,16
x32,13,10,10,9,13,10,8,9,10,7,13,14,11,13,11,9,16,11,11,8,3,14,5,12,14,8,-1,8,10,6,8,11,9,7,16,9,10,8,6,12,7,11,8,11,6,10,10,14,9,14,13,11,11,12,10,11,10,11,10,14,12,7,11,11,6,13,13,10,8,11,11,11,13,11,7,15,7,8,9,6,10,8,10,11,8,14,12,9,8,16,8,13,13,6,11,9,8,9,9,11
x33,12,12,6,12,17,10,11,4,8,12,12,8,16,12,16,12,11,11,14,8,6,13,8,5,13,7,8,-1,7,4,4,8,7,10,14,10,9,11,6,16,10,9,8,12,11,10,14,13,7,14,14,10,12,16,11,14,12,9,7,9,11,5,11,12,6,11,16,9,10,10,8,10,9,12,9,14,7,13,13,7,10,9,9,11,3,15,13,11,6,11,7,12,10,9,10,14,6,13,9,8
x34,16,10,17,10,18,16,10,10,14,13,16,12,17,18,11,19,17,11,19,10,6,16,12,8,17,8,10,7,-1,12,11,15,16,12,16,8,11,13,12,17,10,13,11,13,8,12,16,15,9,11,12,22,19,19,15,12,18,18,16,17,15,14,10,19,11,13,15,15,12,17,12,14,15,15,12,17,12,12,12,9,10,16,13,14,9,17,15,18,9,18,13,17,14,13,13,12,16,10,9,15
x35,11,8,11,7,15,12,9,8,13,13,16,12,16,14,10,18,13,11,14,11,12,14,6,13,15,8,6,4,12,-1,7,12,10,12,14,8,13,6,10,15,12,11,9,14,10,15,17,15,7,14,13,15,14,17,17,11,14,13,10,12,8,14,11,12,4,14,11,13,6,14,10,18,13,14,10,15,6,13,13,5,7,11,8,6,10,16,15,15,11,14,6,13,18,9,10,8,11,14,8,13
x36,12,11,13,10,16,13,7,9,12,13,12,12,10,15,12,14,8,12,17,7,5,11,7,10,15,11,8,4,11,7,-1,11,11,12,11,7,10,8,9,11,12,13,7,13,6,11,16,14,8,8,14,14,15,15,11,11,12,14,12,14,13,11,8,12,8,12,12,11,10,13,9,12,11,12,9,15,11,9,12,8,9,12,9,7,13,14,16,10,9,13,8,16,12,8,12,8,13,8,10,14
x37,20,8,12,11,17,19,9,9,15,11,17,10,13,11,18,17,12,19,17,10,6,17,7,15,19,8,11,8,15,12,11,-1,16,11,18,8,14,13,11,18,11,13,13,16,8,14,20,19,12,13,16,16,17,21,16,14,14,16,12,16,12,15,9,16,4,18,15,13,12,13,10,14,15,15,9,17,13,13,16,10,11,18,12,11,7,15,16,15,7,18,5,16,14,12,18,9,13,15,12,16
x38,18,9,10,9,19,14,8,5,14,10,15,12,14,12,16,15,15,14,11,9,5,17,7,11,15,8,9,7,16,10,11,16,-1,12,14,7,11,9,10,15,11,13,13,8,7,11,16,13,11,10,11,16,15,16,15,15,17,18,11,13,14,10,11,13,8,12,14,10,11,16,12,11,13,15,11,20,10,10,12,6,11,12,9,10,10,16,15,14,6,12,7,17,14,11,18,7,13,13,10,12
x39,16,14,11,13,19,16,11,9,14,18,16,13,16,13,15,17,15,13,15,11,6,17,12,10,15,14,7,10,12,12,12,11,12,-1,20,10,14,9,11,20,11,15,13,16,12,16,18,15,11,16,20,17,15,18,16,16,13,14,11,14,17,14,8,17,7,13,15,10,13,16,11,17,13,12,11,21,8,12,14,10,10,12,8,9,12,17,15,16,12,17,14,18,15,7,14,12,16,17,11,18
x4,23,19,12,16,23,19,13,14,17,20,24,18,23,21,24,20,19,22,19,14,10,25,12,17,20,18,16,14,16,14,11,18,14,20,-1,14,19,15,11,22,17,17,15,20,12,18,22,21,17,21,25,25,21,23,21,22,19,17,14,25,21,16,14,22,7,22,22,15,14,18,16,19,17,21,17,26,11,16,19,11,19,15,14,20,13,24,23,22,14,22,10,21,23,13,19,18,17,18,14,21
x40,15,11,9,12,15,12,12,5,9,11,11,12,15,13,12,12,11,11,17,10,6,13,7,8,15,6,9,10,8,8,7,8,7,10,14,-1,10,10,6,12,16,13,6,13,8,11,15,14,7,15,10,12,11,17,11,11,13,14,5,14,12,10,10,14,7,13,15,10,7,8,8,17,13,9,9,14,11,9,12,8,9,10,9,11,6,14,12,12,7,12,7,10,13,8,12,11,10,8,8,10
x41,13,15,14,11,18,17,15,8,14,14,15,12,16,16,19,19,15,17,16,13,6,19,9,14,16,11,10,9,11,13,10,14,11,14,19,10,-1,8,11,17,11,15,11,17,9,15,19,16,15,14,17,21,15,20,15,15,17,16,12,15,17,16,11,14,8,16,17,10,12,16,15,13,16,15,10,19,12,13,13,7,11,15,10,13,12,13,22,21,10,19,11,17,17,10,13,16,15,16,12,17
x42,15,6,11,10,14,12,8,9,9,11,12,12,13,13,11,16,14,12,17,8,8,15,3,7,14,7,8,11,13,6,8,13,9,9,15,10,8,-1,8,17,14,13,10,11,7,9,15,12,5,14,14,9,17,18,15,11,11,13,11,10,14,8,9,13,6,12,19,11,10,13,10,11,13,12,8,13,13,11,13,10,7,11,13,13,5,16,12,9,5,13,6,12,13,9,13,9,9,10,7,13
x43,12,11,10,9,12,12,12,7,10,9,9,13,12,13,11,13,8,6,15,10,5,14,8,9,18,8,6,6,12,10,9,11,10,11,11,6,11,8,-1,15,8,12,11,11,10,10,17,11,10,11,8,14,11,15,9,13,13,10,14,10,13,12,8,14,7,10,11,10,13,11,8,9,9,12,6,16,12,12,7,7,9,9,5,12,8,15,14,9,8,12,10,11,15,9,10,6,13,10,10,10
x44,22,17,19,15,25,22,14,9,20,18,20,21,22,20,21,21,19,18,22,13,10,22,11,15,20,16,12,16,17,15,11,18,15,20,22,12,17,17,15,-1,15,17,20,16,12,20,27,25,13,18,21,23,22,24,19,24,18,17,17,16,21,18,13,20,9,18,24,17,19,22,16,22,17,17,14,23,13,18,18,11,11,16,13,16,12,22,19,18,11,22,13,18,19,13,19,17,20,23,18,18
x45,17,13,12,16,18,13,9,9,12,14,18,18,18,17,18,20,16,18,20,13,11,19,6,12,15,13,7,10,10,12,12,11,11,11,17,16,11,14,8,15,-1,18,10,19,11,16,16,15,11,18,19,17,16,23,15,16,16,17,11,18,15,14,15,17,9,18,20,13,11,18,17,17,16,19,12,19,15,14,15,11,9,18,11,13,7,22,15,16,10,14,8,16,19,9,16,10,16,17,12,18
x46,19,14,16,15,18,14,13,8,13,15,16,16,20,15,16,18,17,13,24,13,7,20,9,16,21,10,11,9,13,11,13,13,13,15,17,13,15,13,12,17,18,-1,11,16,13,12,21,15,11,17,19,16,16,20,16,15,13,16,13,16,17,11,17,18,8,17,17,16,14,19,14,19,18,14,11,22,15,14,11,11,11,15,13,17,15,19,16,15,11,21,12,23,16,8,14,13,15,15,12,19
x47,17,12,11,5,17,14,9,5,17,14,14,13,14,13,15,13,12,11,13,13,7,15,8,13,18,9,8,8,11,9,7,13,13,13,15,6,11,10,11,20,10,11,-1,11,10,13,17,16,8,10,12,14,14,15,14,14,11,10,12,13,13,10,9,13,7,11,13,10,13,13,14,12,14,14,6,15,8,13,10,9,7,9,8,13,6,15,16,11,3,14,9,14,13,12,13,11,14,15,11,13
x48,18,18,15,13,17,16,13,13,13,18,21,13,18,17,20,22,16,20,19,18,9,22,10,17,21,14,11,12,13,14,13,16,8,16,20,13,17,11,11,16,19,16,11,-1,11,19,19,21,9,18,23,20,17,22,18,17,16,14,16,20,12,16,10,23,7,17,18,15,12,18,16,18,15,19,13,19,13,16,17,10,12,18,13,13,10,24,19,23,16,22,14,20,17,13,16,14,13,19,14,16
x49,13,12,9,11,19,14,12,9,12,12,14,9,17,15,16,13,13,8,15,11,9,11,8,11,19,9,6,11,8,10,6,8,7,12,12,8,9,7,10,12,11,13,10,11,-1,14,19,12,8,14,18,15,13,16,13,13,14,12,11,13,13,10,15,11,5,15,15,9,13,11,9,14,10,14,12,16,15,16,11,9,11,11,6,13,6,16,14,16,9,15,10,15,17,7,10,9,14,12,9,16
x5,19,11,14,14,19,19,12,12,18,14,18,12,17,16,17,18,18,18,17,19,14,19,10,11,19,16,10,10,12,15,11,14,11,16,18,11,15,9,10,20,16,12,13,19,14,-1,21,19,13,21,24,21,19,24,16,20,16,15,18,18,16,20,14,16,11,15,23,16,12,17,16,20,10,19,12,23,10,12,16,14,14,18,11,15,13,23,19,19,12,18,11,18,21,10,16,11,18,16,15,16
x50,21,20,21,16,27,25,18,11,20,19,21,17,21,24,24,23,15,18,28,17,11,25,12,15,28,15,10,14,16,17,16,20,16,18,22,15,19,15,17,27,16,21,17,19,19,21,-1,24,16,22,23,23,27,25,24,21,23,23,18,20,22,20,19,21,12,20,25,18,19,18,15,23,20,21,16,24,20,22,16,12,16,17,15,18,13,20,24,23,12,24,12,23,23,13,21,14,24,19,13,23
x51,23,21,16,15,25,17,14,16,19,18,23,15,19,22,21,25,17,20,20,14,11,19,10,18,25,12,14,13,15,15,14,19,13,15,21,14,16,12,11,25,15,15,16,21,12,19,24,-1,12,20,24,23,21,22,23,18,18,18,17,21,17,15,14,17,7,18,22,15,16,18,16,18,17,24,14,22,13,20,21,12,11,16,16,14,10,26,24,21,10,20,11,22,20,15,17,15,19,17,11,19
x52,15,11,9,13,17,12,12,7,12,8,15,11,10,12,14,12,12,15,16,10,7,17,10,12,11,12,9,7,9,7,8,12,11,11,17,7,15,5,10,13,11,11,8,9,8,13,16,12,-1,12,16,18,17,15,12,15,16,16,13,15,17,15,12,14,9,16,13,9,10,11,12,12,12,12,9,18,10,9,7,11,13,14,9,12,7,12,18,15,11,15,9,16,15,6,14,13,16,10,12,19
x53,19,15,12,17,19,15,13,12,13,17,17,16,21,21,19,23,19,16,16,16,9,22,11,10,21,10,14,14,11,14,8,13,10,16,21,15,14,14,11,18,18,17,10,18,14,21,22,20,12,-1,20,16,20,23,20,16,18,16,14,15,18,15,14,17,10,18,21,14,13,16,18,21,17,19,12,26,14,15,17,12,14,15,14,16,10,22,20,17,13,19,8,18,21,7,16,11,16,18,9,16
x54,22,17,15,20,23,20,12,17,20,17,25,14,20,21,21,23,23,22,22,16,14,20,11,18,22,18,13,14,12,13,14,16,11,20,25,10,17,14,8,21,19,19,12,23,18,24,23,24,16,20,-1,20,19,26,23,24,17,17,17,23,20,17,19,17,7,19,25,19,16,23,20,20,15,22,16,24,13,18,17,15,19,18,15,17,13,23,23,24,14,23,14,25,20,9,17,15,18,20,14,25
x55,22,23,19,14,26,22,16,14,18,18,25,16,23,26,22,22,21,22,23,17,9,21,13,17,23,15,11,10,22,15,14,16,16,17,25,12,21,9,14,23,17,16,14,20,15,21,23,23,18,16,20,-1,24,26,17,24,24,20,21,24,20,19,15,23,13,20,24,16,18,19,18,20,17,21,17,23,15,19,18,10,15,19,13,19,13,26,21,26,15,23,15,23,27,12,18,18,22,17,17,26
x56,21,17,18,14,27,18,13,12,16,18,21,17,18,24,22,25,18,16,26,15,14,26,11,12,23,14,11,12,19,14,15,17,15,15,21,11,15,17,11,22,16,16,14,17,13,19,27,21,17,20,19,24,-1,21,19,17,20,22,19,21,21,15,16,22,10,22,25,14,13,17,16,20,17,21,12,24,13,17,16,13,13,17,16,19,10,23,22,24,14,19,12,24,22,16,20,16,21,17,13,23
x57,24,16,19,21,24,21,19,11,19,18,22,18,22,22,22,25,24,23,28,19,13,20,13,18,25,13,12,16,19,17,15,21,16,18,23,17,20,18,15,24,23,20,15,22,16,24,25,22,15,23,26,26,21,-1,18,25,21,22,20,20,19,19,19,22,12,23,27,20,21,22,19,24,23,23,17,23,18,23,20,17,16,21,18,21,13,25,22,21,12,27,13,20,25,12,18,18,20,22,16,23
x58,19,13,14,11,21,17,13,11,16,15,20,10,20,19,18,24,19,17,20,11,11,22,9,15,21,14,10,11,15,17,11,16,15,16,21,11,15,15,9,19,15,16,14,18,13,16,24,23,12,20,23,17,19,18,-1,15,21,17,13,18,16,12,14,16,6,17,20,14,10,19,16,18,17,17,15,20,12,16,16,11,15,12,15,13,10,20,20,21,10,17,8,21,17,11,17,14,18,15,10,19
x59,22,18,10,14,23,19,15,12,15,15,23,14,18,18,22,17,19,18,20,15,9,18,10,15,20,16,11,14,12,11,11,14,15,16,22,11,15,11,13,24,16,15,14,17,13,20,21,18,15,16,24,24,17,25,15,-1,20,17,18,17,18,13,15,20,10,19,19,15,14,16,20,16,13,17,13,22,11,15,20,9,13,12,12,15,12,23,19,17,12,18,12,20,20,9,17,13,15,22,16,20
x6,18,17,16,15,24,17,14,13,11,18,21,15,20,22,21,21,18,19,21,12,10,20,9,13,21,13,10,12,18,14,12,14,17,13,19,13,17,11,13,18,16,13,11,16,14,16,23,18,16,18,17,24,20,21,21,20,-1,20,15,17,20,17,13,20,14,18,21,15,13,18,18,16,14,19,15,22,15,13,16,10,16,17,13,15,12,22,21,17,12,20,10,21,22,11,21,15,15,15,9,19
x60,22,12,11,14,23,17,14,10,13,13,18,16,16,18,19,20,17,15,20,16,9,18,9,14,14,14,11,9,18,13,14,16,18,14,17,14,16,13,10,17,17,16,10,14,12,15,23,18,16,16,17,20,22,22,17,17,20,-1,14,16,20,16,16,17,14,20,17,10,13,14,14,17,18,18,12,22,19,18,16,10,11,18,15,15,10,19,20,21,13,21,11,20,16,12,20,12,16,16,9,21
x61,17,13,15,9,14,17,13,13,16,14,13,13,10,17,14,17,16,11,16,14,9,15,7,16,18,11,10,7,16,10,12,12,11,11,14,5,12,11,14,17,11,13,12,16,11,18,18,17,13,14,17,21,19,20,13,18,15,14,-1,12,14,12,11,16,11,18,15,13,11,17,15,12,12,19,11,17,11,11,14,11,10,14,12,15,12,21,16,15,10,19,15,18,17,11,12,11,19,12,14,18
x62,21,16,13,15,19,20,14,12,18,15,20,13,21,20,19,18,18,20,23,15,9,21,12,17,22,11,14,9,17,12,14,16,13,14,25,14,15,10,10,16,18,16,13,20,13,18,20,21,15,15,23,24,21,20,18,17,17,16,12,-1,15,14,12,22,7,20,21,17,14,14,15,19,13,18,13,23,13,18,12,14,17,17,11,18,10,21,21,24,14,18,14,22,19,14,19,13,20,13,13,21
x63,17,17,16,14,24,15,13,9,15,13,15,18,20,22,19,17,17,16,21,14,8,24,11,8,17,17,12,11,15,8,13,12,14,17,21,12,17,14,13,21,15,17,13,12,13,16,22,17,17,18,20,20,21,19,16,18,20,20,14,15,-1,14,13,17,13,16,20,11,14,17,15,16,16,16,12,25,17,13,11,11,12,18,9,20,12,20,20,18,11,20,13,19,15,10,18,13,16,15,13,23
x64,17,9,15,11,17,17,8,11,15,11,16,14,11,14,16,17,13,15,17,13,8,14,8,11,15,13,7,5,14,14,11,15,10,14,16,10,16,8,12,18,14,11,10,16,10,20,20,15,15,15,17,19,15,19,12,13,17,16,12,14,14,-1,11,17,9,13,16,13,12,14,12,16,12,12,14,17,11,11,12,11,12,19,10,11,10,15,18,16,11,20,10,12,17,8,15,9,17,13,11,17
x65,17,13,14,14,20,11,11,9,12,10,15,13,16,19,14,15,16,11,22,10,12,15,8,11,18,11,11,11,10,11,8,9,11,8,14,10,11,9,8,13,15,17,9,10,15,14,19,14,12,14,19,15,16,19,14,15,13,16,11,12,13,11,-1,13,9,15,19,15,13,16,12,14,18,15,7,16,10,16,9,9,10,8,12,17,7,16,15,15,9,15,10,19,16,8,12,11,14,14,9,18
x66,22,19,14,17,19,16,16,12,13,18,19,17,19,18,21,19,17,16,23,15,9,22,13,14,21,15,11,12,19,12,12,16,13,17,22,14,14,13,14,20,17,18,13,23,11,16,21,17,14,17,17,23,22,22,16,20,20,17,16,22,17,17,13,-1,11,20,18,18,15,15,16,20,17,16,13,22,13,17,16,12,14,17,11,18,11,25,18,19,14,23,15,21,18,15,21,19,15,17,12,22
x67,9,9,10,8,11,8,6,5,6,7,6,9,9,11,9,7,9,8,11,11,3,10,6,4,6,7,6,6,11,4,8,4,8,7,7,7,8,6,7,9,9,8,7,7,5,11,12,7,9,10,7,13,10,12,6,10,14,14,11,7,13,9,9,11,-1,7,9,8,7,10,9,9,8,9,5,12,8,6,6,5,6,8,8,10,5,11,11,6,6,10,8,12,9,5,10,6,10,8,6,11
x68,23,15,14,15,19,20,18,15,15,15,20,18,17,18,22,18,18,16,23,14,9,21,10,19,19,15,13,11,13,14,12,18,12,13,22,13,16,12,10,18,18,17,11,17,15,15,20,18,16,18,19,20,22,23,17,19,18,20,18,20,16,13,15,20,7,-1,18,13,8,14,17,20,16,20,13,22,15,16,20,10,15,17,12,17,12,20,18,21,16,22,10,23,19,13,15,16,16,17,13,23
x69,22,18,19,17,26,21,16,13,18,14,22,16,21,21,21,25,22,21,24,16,13,26,10,12,25,16,13,16,15,11,12,15,14,15,22,15,17,19,11,24,20,17,13,18,15,23,25,22,13,21,25,24,25,27,20,19,21,17,15,21,20,16,19,18,9,18,-1,18,15,21,18,20,19,21,12,22,16,19,15,14,15,17,16,21,11,25,17,20,12,20,11,21,25,11,21,15,18,17,13,20
x7,17,13,16,11,14,13,12,10,13,12,13,13,19,15,10,15,15,15,19,13,8,12,7,9,22,5,10,9,15,13,11,13,10,10,15,10,10,11,10,17,13,16,10,15,9,16,18,15,9,14,19,16,14,20,14,15,15,10,13,17,11,13,15,18,8,13,18,-1,13,17,13,20,13,15,9,18,8,14,9,11,13,12,11,13,11,16,15,14,12,17,12,20,16,7,12,13,11,13,10,14
x70,15,15,13,13,16,11,12,6,11,15,13,13,17,17,15,14,12,11,16,11,5,12,8,11,17,8,8,10,12,6,10,12,11,13,14,7,12,10,13,19,11,14,13,12,13,12,19,16,10,13,16,18,13,21,10,14,13,13,11,14,14,12,13,15,7,8,15,13,-1,16,11,13,13,13,11,16,14,18,8,11,9,12,9,14,7,15,16,13,8,19,10,13,14,7,14,10,15,15,10,14
x71,17,15,21,14,21,16,11,11,19,18,20,18,21,18,16,21,20,15,19,13,10,17,8,14,19,15,11,10,17,14,13,13,16,16,18,8,16,13,11,22,18,19,13,18,11,17,18,18,11,16,23,19,17,22,19,16,18,14,17,14,17,14,16,15,10,14,21,17,16,-1,18,18,16,21,15,22,11,13,12,9,14,15,14,15,14,20,20,17,11,18,14,20,19,9,14,13,18,20,12,17
x72,14,16,12,12,16,13,11,10,15,15,19,13,17,17,17,19,18,14,14,16,8,18,10,11,18,11,11,8,12,10,9,10,12,11,16,8,15,10,8,16,17,14,14,16,9,16,15,16,12,18,20,18,16,19,16,20,18,14,15,15,15,12,12,16,9,17,18,13,11,18,-1,16,16,19,8,18,10,13,12,5,13,14,11,13,9,17,17,17,9,17,9,19,21,7,13,12,13,19,8,18
x73,18,17,16,17,22,17,13,7,19,18,18,17,25,17,17,17,18,15,22,20,10,18,11,14,23,14,11,10,14,18,12,14,11,17,19,17,13,11,9,22,17,19,12,18,14,20,23,18,12,21,20,20,20,24,18,16,16,17,12,19,16,16,14,20,9,20,20,20,13,18,16,-1,19,15,15,23,11,19,14,12,15,17,11,13,12,20,19,20,16,20,9,21,20,11,16,16,15,18,11,19
x74,15,16,14,12,19,16,11,7,15,14,15,13,19,16,17,21,16,14,20,12,6,19,12,15,20,9,13,9,15,13,11,15,13,13,17,13,16,13,9,17,16,18,14,15,10,10,20,17,12,17,15,17,17,23,17,13,14,18,12,13,16,12,18,17,8,16,19,13,13,16,16,19,-1,16,8,18,13,18,12,9,5,13,13,14,7,16,14,16,9,20,10,18,17,9,15,14,15,15,11,19
x75,19,19,15,18,20,15,12,16,18,19,21,19,18,21,21,23,21,18,18,16,13,18,9,15,23,13,11,12,15,14,12,15,15,12,21,9,15,12,12,17,19,14,14,19,14,19,21,24,12,19,22,21,21,23,17,17,19,18,19,18,16,12,15,16,9,20,21,15,13,21,19,15,16,-1,12,23,15,18,19,8,14,16,13,15,11,23,22,20,9,17,11,23,23,13,16,14,16,15,10,18
x76,13,10,10,9,16,13,9,9,10,10,15,12,13,14,17,14,14,11,12,10,5,10,4,11,13,12,7,9,12,10,9,9,11,11,17,9,10,8,6,14,12,11,6,13,12,12,16,14,9,12,16,17,12,17,15,13,15,12,11,13,12,14,7,13,5,13,12,9,11,15,8,15,8,12,-1,16,8,11,13,8,15,12,8,8,10,16,15,16,9,16,6,12,15,6,8,9,13,11,9,14
x77,27,17,13,20,25,20,14,13,18,19,18,19,25,23,26,22,19,19,20,19,12,25,15,15,25,15,15,14,17,15,15,17,20,21,26,14,19,13,16,23,19,22,15,19,16,23,24,22,18,26,24,23,24,23,20,22,22,22,17,23,25,17,16,22,12,22,22,18,16,22,18,23,18,23,16,-1,15,18,19,10,19,22,10,21,14,27,27,23,16,21,15,27,23,16,20,17,19,21,15,20
x78,15,10,12,13,17,15,12,8,10,10,13,12,14,15,13,16,11,11,18,11,6,15,7,11,15,9,7,7,12,6,11,13,10,8,11,11,12,13,12,13,15,15,8,13,15,10,20,13,10,14,13,15,13,18,12,11,15,19,11,13,17,11,10,13,8,15,16,8,14,11,10,11,13,15,8,15,-1,14,11,9,8,16,10,15,8,13,14,15,8,18,9,14,14,8,14,9,13,10,8,14
x79,19,17,11,14,19,13,16,8,16,15,14,11,20,17,19,20,13,11,22,18,8,16,10,14,21,10,8,13,12,13,9,13,10,12,16,9,13,11,12,18,14,14,13,16,16,12,22,20,9,15,18,19,17,23,16,15,13,18,11,18,13,11,16,17,6,16,19,14,18,13,13,19,18,18,11,18,14,-1,11,11,11,14,12,17,5,18,17,20,13,16,12,16,17,13,16,15,12,16,7,20
